5490.25,38049,40510,45276,41873,39094,38129,46775,50971,53541,57606,57576,50343,50831,54916,58151,31018,52269,42831,47802,54890,57776,58341,59924,52955
5520.25,38790,43304,48980,45545,39480,38535,48976,51665,57606,59794,59427,51051,52049,55216,58110,32420,52198,43404,49380,56325,59037,61124,60280,52820
5550.25,39233,43206,46380,43263,40190,38535,46841,53555,55127,58849,58125,51069,51606,54573,58724,34294,51604,43116,50261,55853,56871,61367,58178,52392
5580.25,38608,44067,44390,42971,39975,36524,45541,51202,54408,59673,58661,50798,52588,53771,56567,30722,51624,44180,48735,56380,55541,61816,58145,52294
5610.25,37569,41894,46049,44365,38543,37818,47094,50118,55620,57345,59953,50153,51420,54722,58378,30145,50461,42931,47004,54445,56267,60647,57841,51859
5640.25,38239,41586,45457,42545,38835,37663,47947,51088,55745,60537,59616,52275,52684,54080,59743,31225,51994,44575,48684,55829,56839,60110,57759,51925
5670.25,38524,40175,46114,43427,39971,36702,48037,50337,54416,57794,59320,52488,51716,54173,57318,29327,50580,43698,48445,55194,58355,60049,57576,52178
5700.25,36802,40333,42365,43502,38814,37276,49461,53335,52178,57600,59422,51404,49788,53433,55376,28771,50176,43649,48224,56198,56235,63398,58141,52186
5730.25,38229,44363,47429,43302,38865,37053,48329,51908,55986,60925,60212,52400,51316,54292,57196,26904,52108,42902,47822,56078,55592,60324,58373,51855
5760.25,36976,41908,46569,43867,40161,36525,47818,51502,55180,58671,59316,51273,51196,53414,57335,28700,50857,43157,47853,55635,58322,60731,57898,51512
5790.25,37308,41776,46288,42522,38527,36243,46637,50457,55775,61765,59043,50629,50567,53976,56882,27129,49767,41653,49137,55578,57867,59424,56327,50610
5820.25,38351,41012,47331,43120,40029,36676,45259,53698,56284,60488,59384,52476,51441,53278,57424,28467,50469,43555,47225,55671,56525,62282,56522,51237
5850.25,37088,41159,45402,42078,38257,36569,45463,50298,54327,58916,60314,50880,51076,52906,57647,25639,49522,42716,48002,58055,58073,59565,57363,52010
5880.25,35890,42896,45951,42616,38614,35859,46104,50318,54349,58375,58671,51465,49747,53010,55963,26257,49290,41412,46424,54684,56624,60104,56714,50675
5910.25,37329,41420,43373,40649,39912,36763,45975,51198,52492,57547,58090,49949,52173,52784,56294,25857,49410,41412,47978,58233,55951,59520,55910,50792
5940.25,36676,41782,42945,41698,39422,36527,46737,51610,54196,58488,59222,51539,50088,53431,56094,26833,50133,41976,46422,55373,56439,59157,56320,51441
5970.25,36220,42384,46045,43390,39818,36671,45741,52355,56545,59235,62351,50935,50000,52902,57794,24659,49969,42686,46543,56857,57559,59531,56359,50539
6000.25,36180,39880,45233,41884,38237,35804,45206,50982,55649,58841,59445,51345,50171,51727,56675,24696,48606,41276,46927,54000,58112,58014,55988,49625
6030.25,36165,41584,46463,43243,39935,35749,47437,53586,57167,61149,60663,51967,51561,52820,57776,26102,50035,43690,48098,55818,57590,60418,56475,50867
6060.25,35392,39231,44461,43543,37624,35690,48424,51678,54898,57918,60616,51957,52869,52759,56704,24524,49647,41704,46043,55167,55451,58120,56255,50429
6090.25,35922,41690,45449,41822,37859,36316,47871,51337,59586,59998,59904,51708,49143,51865,57698,25961,50598,42316,45849,54151,56857,58355,56422,49435
6120.25,35318,38614,44912,41675,38006,35284,47202,51906,58333,58533,61965,51320,50206,51776,56625,23902,49767,41439,45586,53451,55031,58041,55865,49116
6150.25,35269,40927,43569,42763,40237,36898,45859,51580,54420,58549,61498,52149,50845,51196,56169,24151,49045,41118,45875,54604,53967,59188,55747,49647
6180.25,34698,41892,45235,43467,38180,35678,47220,52914,55747,59710,59580,52390,49592,50961,55533,24163,48506,41127,47657,55535,54357,58492,56090,48078
6210.25,35510,40253,44427,43990,37661,35720,46669,53776,54702,57167,58957,52482,49376,51502,55894,24380,48773,41916,46580,55143,54527,60398,54849,50484
6240.25,34824,41022,44990,41425,37190,36555,48271,51441,56839,58104,60133,51745,51761,50812,54475,23616,48500,41020,45953,55249,57355,58722,55955,50024
6270.25,33924,40496,44582,41782,37853,36451,47267,52686,56188,58469,60031,51837,50986,50727,55578,22580,48759,40918,44808,53335,56237,56924,54551,48206
6300.25,35439,42473,43639,42029,37855,36518,47518,52343,56739,59412,60033,52218,49902,51047,57875,23427,47986,40606,45620,53292,55794,58010,55455,49325
6330.25,34573,40588,47306,44880,37222,34963,45676,51324,56867,57476,61708,52245,49394,49467,55414,23618,47784,40382,44637,52627,54149,56896,55014,48084
6360.25,35245,41165,44357,42908,37300,34737,46804,52355,55233,59008,58478,50724,49539,50735,54708,22127,47676,40563,44992,52818,54618,58810,55602,47810
6390.25,34135,38498,43537,41831,37429,34690,46010,51724,56482,58516,59439,51249,50743,50553,56804,22575,47902,40359,44733,53880,56863,59988,55131,48594
6420.25,34561,40167,43006,41688,37361,35192,46780,53796,56739,57892,59029,51300,49735,50302,56275,22400,47290,39671,45216,53437,55202,58361,55022,47584
6450.25,35445,38353,45839,39996,36969,35341,48451,52955,57951,58729,58737,51090,50006,50461,56955,22757,48133,41320,45008,53896,56892,58380,55557,47900
6480.25,35133,37912,42567,41480,38384,36837,47427,51394,56273,57571,58257,51031,51410,50298,55392,21929,47043,40461,47831,53451,54294,59098,55351,47743
6510.25,34131,39516,44159,43155,36780,34651,46867,51184,55608,58525,60378,51576,48963,49931,54794,21753,46735,40176,44122,52575,55849,58324,53784,47771
6540.25,34631,39204,44233,42733,37473,35465,48088,52108,56649,58720,59514,51651,49955,49557,55765,21082,48853,40576,44373,53482,56263,58729,54678,48925
6570.25,34120,41055,43857,41190,36816,34845,47343,53627,56425,57445,58280,51563,49988,49461,55557,21571,46800,40804,45116,53531,56075,58129,53776,48694
6600.25,33437,39012,43361,40925,36651,35749,48465,51963,58145,58802,58608,51675,50551,49208,55898,22114,47433,40482,44875,53994,53190,58288,54333,48275
6630.25,33643,40067,42743,43467,36098,34382,48206,51131,56478,57584,59131,50551,49353,48825,54624,21231,46235,39951,43684,52990,54047,57535,54469,47641
6660.25,34082,38494,43873,40643,36271,35394,47065,51451,56059,56861,57910,50761,49282,49137,56302,20898,47592,40420,44578,53814,55790,58222,54510,48439
6690.25,34063,36865,40784,41782,36684,34661,47769,52153,57122,56067,57953,51994,49675,50151,53986,21649,46733,40618,45033,52822,55686,57702,53922,47441
6720.25,33292,38584,45380,40786,36043,35075,47541,51951,56949,58251,58763,50222,49408,49045,55586,21951,48016,41794,44173,52829,54463,59194,53602,47327
6750.25,34435,40010,45545,42425,35941,33712,46308,51010,56304,58194,59931,50992,49033,49245,55400,22063,46620,40206,43478,53488,55820,57890,53933,47355
6780.25,34624,38800,43455,41908,37139,35325,47233,52441,56835,56900,58276,50525,49751,48765,55469,22473,48698,39798,43582,53802,57855,61704,54453,47553
6810.25,33490,38276,42194,39590,36361,33943,48622,51212,54051,55808,57167,50422,49798,48525,55437,21247,46163,39147,44780,54927,54206,58284,54255,48410
6840.25,33720,38347,45096,40335,35353,34502,47341,50833,55653,57782,57125,49765,48724,48498,54953,21590,46100,39786,43625,52825,55041,57831,53225,47359
6870.25,33051,39333,43586,40624,35637,34224,48724,50933,55239,56773,57025,49806,49247,48041,55582,21245,46741,39175,43469,53322,54800,57090,53216,47125
6900.25,33255,36290,42408,39947,36008,33749,46878,51151,54592,55467,58302,49112,49955,48110,54675,20449,45378,39320,43524,53969,54465,57198,53757,46541
6930.25,34418,37300,41929,38676,35457,34486,48792,51551,55465,55853,57453,48722,49755,47884,55843,20427,46743,39298,43116,53894,54392,58298,53420,46088
6960.25,32692,36890,43076,39186,35682,33427,48927,49753,53094,54616,56298,48769,48822,47733,54647,20822,45704,38933,44167,53857,54590,57035,53855,47094
6990.25,33478,37175,42861,40237,36255,33547,48724,50629,54133,55894,56561,49163,49773,48120,55114,21490,46525,39608,43425,53580,55141,60688,53608,46647
7020.25,32216,36782,41767,39239,35778,34137,46465,50686,53106,54247,56286,49502,47963,47592,54137,20249,47304,39386,43065,52118,55061,58484,52943,46433
